run_id,total_reward,avg_reward,num_safe,num_risky,last_10_avg_reward,agent
62,2146.9027956059576,7.156342652019859,296,4,6.854219851295331,explorative
63,1788.857617386213,5.96285872462071,287,13,9.608251542048112,explorative
64,2080.731613375986,6.93577204458662,295,5,6.92389690697461,explorative
65,1056.4329147676108,3.521443049225369,228,72,7.087450752482164,explorative
66,2163.182918515,7.210609728383333,290,10,8.961557648075447,explorative
67,1858.89081430402,6.196302714346734,288,12,9.564564712985748,explorative
68,1937.9648430020454,6.459882810006818,296,4,4.940812786409301,explorative
69,1984.455452219808,6.61485150739936,289,11,5.410750700689944,explorative
70,1894.7513603325292,6.315837867775097,296,4,10.33239392421449,explorative
71,1858.1592179931283,6.193864059977094,295,5,7.174559604882225,explorative
72,2144.3360495374936,7.147786831791645,290,10,7.081309851771406,explorative
73,1553.5312161400564,5.178437387133521,289,11,5.262817945105581,explorative
74,1879.5786884195657,6.265262294731886,293,7,9.538984458686821,explorative
75,1986.3208610319323,6.621069536773107,284,16,5.50031221685053,explorative
76,1879.0475675272153,6.2634918917573845,297,3,7.17402884617667,explorative
77,2111.145266481267,7.037150888270889,291,9,13.550263582973452,explorative
78,2148.605632260963,7.16201877420321,293,7,4.963052510630739,explorative
79,1845.7403015419686,6.152467671806562,289,11,7.9713879721163705,explorative
80,2261.4965937556126,7.538321979185375,292,8,11.093456418940978,explorative
81,2143.6938945471265,7.145646315157088,286,14,11.998738369695445,explorative
82,1886.3268703965268,6.287756234655089,291,9,5.253150091305238,explorative
83,1880.227289731997,6.267424299106657,290,10,5.500993782971092,explorative
84,1576.805678562144,5.25601892854048,97,203,4.5621128996318685,explorative
85,2072.3755001840536,6.907918333946846,288,12,5.717086857512113,explorative
86,1544.7338474129792,5.149112824709931,195,105,9.814038414651094,explorative
87,1294.3927072217457,4.314642357405819,246,54,4.619952986811561,explorative
88,1978.2177082771616,6.594059027590538,284,16,7.155726040788927,explorative
89,2097.8174773205556,6.992724924401852,280,20,6.799658570051551,explorative
90,2193.069498274355,7.310231660914516,292,8,7.123044245160498,explorative
91,2199.344245214717,7.3311474840490565,289,11,7.100121856451722,explorative
92,2023.092926499236,6.743643088330787,280,20,7.988133908656501,explorative
93,1935.6258013507506,6.452086004502502,275,25,6.492129455558356,explorative
94,1977.7185675575367,6.592395225191789,293,7,7.247703433850148,explorative
95,1319.2907995759956,4.397635998586652,260,40,10.00457985763016,explorative
96,1935.6188286357997,6.452062762119332,274,26,8.711366339886167,explorative
97,1692.1155784991706,5.640385261663902,202,98,9.129354414882453,explorative
98,2128.45777259267,7.094859241975567,284,16,9.869784848431518,explorative
99,1940.8986416313303,6.469662138771101,288,12,8.607665199395123,explorative
100,2143.5129517597925,7.145043172532642,295,5,7.627604495492416,explorative
101,1754.1629183868126,5.847209727956042,296,4,4.956672091018115,explorative
102,1714.179595443249,5.71393198481083,276,24,7.298511195412516,explorative
103,1986.2069184423358,6.6206897281411194,295,5,6.7959619126206166,explorative
104,2095.478102483093,6.984927008276977,292,8,6.637057497526984,explorative
105,1837.7453899021623,6.1258179663405405,291,9,8.793588851298793,explorative
106,1834.0400044949909,6.113466681649969,293,7,3.5083440207708234,explorative
107,1657.4239920588052,5.5247466401960175,207,93,6.781087003673349,explorative
108,2100.949951469575,7.003166504898583,292,8,7.171494443593524,explorative
109,1893.223126604775,6.31074375534925,278,22,5.242135501005393,explorative
110,2139.057430737174,7.13019143579058,288,12,10.922067515016533,explorative
111,2338.514539434937,7.7950484647831235,290,10,8.045260978665024,explorative
112,1927.8220028722378,6.4260733429074595,294,6,6.592903042589475,explorative
113,1898.3848800830488,6.327949600276829,295,5,4.278503225243895,explorative
114,1901.916299808411,6.3397209993613695,287,13,7.383154771277975,explorative
115,2123.3257662284004,7.077752554094668,285,15,6.328687884510046,explorative
116,1971.0809051479675,6.570269683826559,292,8,4.895620081093956,explorative
117,1946.0697277595923,6.486899092531974,276,24,8.906384624040758,explorative
118,1985.2652597706922,6.617550865902308,290,10,5.268760017460019,explorative
119,1290.3215355883456,4.301071785294485,294,6,6.66810177294456,explorative
120,2134.6243401458196,7.115414467152732,296,4,4.45413324844913,explorative
121,2006.6552303912458,6.68885076797082,294,6,4.371351701007284,explorative
122,1819.5364354300636,6.065121451433545,291,9,6.805529010383859,explorative
123,1993.844101369005,6.646147004563351,289,11,10.875818778457766,explorative
124,2018.667517484821,6.728891724949404,290,10,5.180376850792232,explorative
125,2294.1194081591657,7.647064693863886,290,10,12.86824233861741,explorative
126,2004.1620492909792,6.680540164303264,272,28,9.352695567448793,explorative
127,1492.3928599861833,4.974642866620611,236,64,5.1821582830724955,explorative
